username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre
Akihara,14735,7,82964,Female,Detective Conan Movie 17: Private Eye in the Distant Sea,Movie,Manga,7.86,10177,776.0,2770,"Adventure, Comedy, Mystery, Police, Shounen"
Akihara,15195,6,82964,Female,Hetalia: The Beautiful World,ONA,Web manga,7.86,20247,781.0,1640,"Comedy, Historical, Parody"
Akihara,15323,9,82964,Female,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,Special,Manga,8.23,19383,287.0,1974,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
Akihara,15411,5,82964,Female,Arcana Famiglia: Capriccio - stile Arcana Famiglia,OVA,Visual novel,6.92,6788,3829.0,3020,"Romance, Shoujo"
Akihara,15633,5,82964,Female,Code:Breaker OVA,OVA,Manga,6.87,9073,4027.0,2549,"Action, Ecchi, Comedy, Super Power, Supernatural, School, Shounen"
Akihara,15651,9,82964,Female,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,TV,Original,7.38,8765,2125.0,2347,"Action, Game, Mystery, Shounen"
Akihara,15959,9,82964,Female,Nurarihyon no Mago OVA,OVA,Manga,7.84,6608,816.0,3068,"Action, Demons, Shounen, Supernatural"
Akihara,16211,5,82964,Female,Bakumatsu Gijinden Roman,TV,Unknown,6.18,3217,6818.0,3904,"Historical, Fantasy"
Akihara,16239,9,82964,Female,One Piece: Episode of Luffy - Hand Island no Bouken,Special,Manga,7.8,15696,882.0,2201,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
Akihara,16395,9,82964,Female,SKET Dance OVA,OVA,Manga,8.06,7746,479.0,3122,"Comedy, School, Shounen"
Akihara,16468,7,82964,Female,One Piece: Glorious Island,Special,Manga,7.31,8034,2400.0,2957,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
Akihara,16680,6,82964,Female,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,Movie,Game,6.58,9420,5296.0,2898,"Action, Adventure, Comedy, Fantasy, Kids"
Akihara,16700,8,82964,Female,Higurashi no Naku Koro ni Kaku: Outbreak,OVA,Light novel,7.35,19699,2232.0,1738,"Horror, Mystery, Psychological, Thriller"
Akihara,16870,10,82964,Female,The Last: Naruto the Movie,Movie,Manga,7.88,98895,748.0,520,"Action, Super Power, Romance, Martial Arts, Shounen"
Akihara,17115,8,82964,Female,Pokemon Best Wishes! Season 2: Episode N,TV,Game,6.93,9735,3819.0,2749,"Action, Adventure, Comedy, Kids, Fantasy"
Akihara,17637,6,82964,Female,Miyakawa-ke no Kuufuku,ONA,Manga,6.56,7951,5379.0,2969,Slice of Life
Akihara,18429,8,82964,Female,Lupin III vs. Detective Conan: The Movie,Movie,Unknown,8.02,7528,534.0,3145,"Action, Comedy, Mystery, Shounen"
Akihara,18441,4,82964,Female,Blood Lad: Wagahai wa Neko de wa Nai,OVA,Manga,7.28,35918,2483.0,1271,"Action, Comedy, Demons, Seinen, Supernatural, Vampire"
Akihara,18745,9,82964,Female,Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni,OVA,Manga,7.09,11597,3227.0,2465,"Comedy, Josei, School, Slice of Life"
Akihara,19099,8,82964,Female,Pokemon: Mewtwo - Kakusei e no Prologue,Special,Game,6.83,2555,4211.0,4766,"Adventure, Fantasy, Kids"
Akihara,19123,9,82964,Female,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,Special,Manga,8.28,13608,259.0,2287,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
Akihara,19489,7,82964,Female,Little Witch Academia: Mahoujikake no Parade,Movie,Original,7.89,59413,718.0,859,"Adventure, Comedy, Magic, Fantasy, School"
Akihara,19511,7,82964,Female,Naruto Shippuuden: Sunny Side Battle,Special,Original,7.38,10909,2121.0,2600,"Action, Comedy, Super Power, Martial Arts, Shounen"
Akihara,19759,7,82964,Female,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Special,Manga,7.33,23354,2295.0,1555,"Action, Comedy, Shounen"
Akihara,19951,9,82964,Female,Hunter x Hunter Movie 2: The Last Mission,Movie,Manga,7.35,31170,2232.0,1438,"Action, Adventure, Super Power, Shounen"
Akihara,20423,0,82964,Female,Kamisama no Inai Nichiyoubi: Kioku,Special,Light novel,6.99,11723,3601.0,2522,"Mystery, Fantasy"
Akihara,20655,5,82964,Female,Amnesia OVA,OVA,Visual novel,6.57,10478,5317.0,2627,"Harem, Fantasy, Shoujo"
Akihara,20889,7,82964,Female,Kuro no Sumika: Chronus,Movie,Unknown,6.92,7345,3843.0,3153,Psychological
Akihara,20903,7,82964,Female,Harmonie,Movie,Unknown,7.43,20006,1887.0,1865,"Supernatural, School, Drama"
Akihara,20907,5,82964,Female,Ookii 1 Nensei to Chiisana 2 Nensei,Movie,Unknown,6.4,1690,6001.0,5662,Adventure
Akihara,21195,7,82964,Female,Soul Eater: Late Night Show,Special,Manga,6.91,4170,3888.0,3146,"Action, Fantasy, Comedy"
Akihara,21419,8,82964,Female,Detective Conan Movie 18: The Sniper from Another Dimension,Movie,Manga,8.21,10575,302.0,2751,"Action, Mystery, Police, Shounen"
Akihara,21507,8,82964,Female,Soul Eater NOT!,TV,Manga,6.22,56283,6704.0,717,"Action, Comedy, Ecchi, Shounen, Supernatural"
Akihara,21659,8,82964,Female,Kill la Kill Specials,Special,Original,7.8,66342,876.0,774,"Action, Comedy, Super Power, School"
Akihara,21695,7,82964,Female,Pokemon XY SP: Road to Kalos,Special,Unknown,6.5,1592,5616.0,5458,"Action, Adventure, Comedy, Fantasy, Kids"
Akihara,21867,8,82964,Female,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,Manga,7.84,2990,819.0,4580,"Adventure, Police, Comedy, Mystery, Shounen"
Akihara,22125,9,82964,Female,Kuroko no Basket: Mou Ikkai Yarimasen ka,Special,Manga,7.79,13605,903.0,2265,"Comedy, School, Shounen, Sports"
Akihara,22273,7,82964,Female,Selector Infected WIXOSS,TV,Card game,7.36,44138,2208.0,856,"Game, Psychological"
Akihara,23037,5,82964,Female,Bakumatsu Rock,TV,Game,6.15,7070,6921.0,2559,"Action, Music, Comedy, Historical, Shoujo"
Akihara,23201,8,82964,Female,Sengoku Basara: Judge End,TV,Game,6.94,6802,3791.0,2776,"Action, Super Power, Martial Arts, Samurai, Historical"
Akihara,23421,5,82964,Female,Re:␣Hamatora,TV,Original,7.48,46856,1702.0,868,"Mystery, Comedy, Super Power, Drama"
Akihara,24037,6,82964,Female,Selector Spread WIXOSS,TV,Card game,7.48,27601,1705.0,1446,"Game, Psychological"
Akihara,24169,8,82964,Female,Detective Conan: The Fugitive Kogorou Mouri,ONA,Manga,7.06,1505,3330.0,5573,"Mystery, Comedy"
Akihara,25161,8,82964,Female,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,Special,Manga,8.05,26965,494.0,1711,"Adventure, Comedy, Fantasy, Shounen"
Akihara,25517,9,82964,Female,Magic Kaito 1412,TV,Manga,7.96,25611,603.0,1330,"Adventure, Comedy, Romance, Shounen"
Akihara,27833,8,82964,Female,Durarara!!x2 Ketsu,TV,Light novel,8.19,83982,321.0,429,"Action, Mystery, Supernatural"
Akihara,28405,8,82964,Female,Ansatsu Kyoushitsu: Deai no Jikan,Special,Manga,7.46,22433,1752.0,1576,"Action, Comedy, School, Shounen"
Akihara,28431,6,82964,Female,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,ONA,Unknown,6.96,2858,3713.0,4692,"Action, Adventure, Fantasy, Kids"
Akihara,28479,7,82964,Female,Detective Conan Movie 19: The Hellfire Sunflowers,Movie,Manga,7.81,8317,857.0,3094,"Action, Mystery, Police, Shounen"
Akihara,28755,10,82964,Female,Boruto: Naruto the Movie,Movie,Manga,7.87,104877,750.0,484,"Action, Comedy, Super Power, Martial Arts, Shounen"
Akihara,29583,8,82964,Female,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,Unknown,7.35,5239,2241.0,3379,"Comedy, Sports, School, Shounen"
Akihara,29854,9,82964,Female,Ushio to Tora (TV),TV,Manga,7.67,53783,1182.0,675,"Action, Adventure, Comedy, Demons, Shounen, Supernatural"
Akihara,30370,8,82964,Female,Akatsuki no Yona OVA,OVA,Manga,8.15,26863,366.0,1467,"Action, Comedy, Fantasy, Shoujo"
Akihara,30415,6,82964,Female,High☆Speed!: Free! Starting Days,Movie,Light novel,8.04,14324,507.0,1825,"School, Slice of Life, Sports"
Akihara,30885,8,82964,Female,Noragami Aragoto OVA,OVA,Manga,8.09,53117,450.0,839,"Action, Adventure, Comedy, Supernatural, Shounen"
Akihara,31051,10,82964,Female,Kuroko no Basket: Saikou no Present Desu,Special,Manga,8.27,21134,267.0,1797,"Action, Sports, School, Shounen"
Akihara,31098,9,82964,Female,Ushio to Tora (TV) 2nd Season,TV,Manga,8.06,33039,481.0,1206,"Action, Adventure, Comedy, Demons, Supernatural, Shounen"
Akihara,31221,8,82964,Female,Tantei Team KZ Jiken Note,TV,Novel,6.26,4188,6559.0,3530,"Mystery, School"
Akihara,31231,8,82964,Female,Pokemon the Movie XY&Z: Volcanion to Karakuri no Magearna,Movie,Game,7.01,3747,3538.0,3975,"Adventure, Fantasy, Kids"
Akihara,31280,7,82964,Female,Selector Destructed WIXOSS Movie,Movie,Card game,7.31,3571,2404.0,3337,"Game, Psychological"
Akihara,31376,8,82964,Female,Flying Witch,TV,Manga,7.61,58827,1323.0,572,"Slice of Life, Comedy, Supernatural, Magic, Shounen"
Akihara,31490,8,82964,Female,One Piece Film: Gold,Movie,Manga,8.14,30925,384.0,1409,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
Akihara,31580,8,82964,Female,Ajin,TV,Manga,7.68,132463,1143.0,240,"Action, Mystery, Horror, Supernatural, Seinen"
Akihara,31610,7,82964,Female,Kyoukai no Rinne (TV) 2nd Season,TV,Manga,7.27,7819,2528.0,2504,"Comedy, Supernatural, Romance, School, Shounen"
Akihara,31658,8,82964,Female,Kuroko no Basket Movie 4: Last Game,Movie,Manga,8.29,32369,249.0,1129,"Sports, School, Shounen"
Akihara,31733,7,82964,Female,Bishoujo Senshi Sailor Moon Crystal Season III,TV,Manga,7.83,11717,826.0,2313,"Demons, Magic, Romance, Shoujo"
Akihara,31994,6,82964,Female,Yami Shibai 3,TV,Original,6.3,9535,6423.0,2856,"Dementia, Horror, Supernatural"
Akihara,32005,8,82964,Female,Detective Conan Movie 20: The Darkest Nightmare,Movie,Manga,8.3,7645,236.0,3128,"Action, Mystery, Police, Shounen"
Akihara,32189,9,82964,Female,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,TV,Game,7.67,65264,1165.0,584,"Action, Mystery, Horror, Psychological"
Akihara,32365,10,82964,Female,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Special,Original,7.64,24355,1237.0,1701,"Action, Comedy, Super Power, Martial Arts, Shounen"
Akihara,32407,3,82964,Female,Clockwork Planet,TV,Light novel,6.59,30471,5236.0,926,"Sci-Fi, Fantasy"
Akihara,32494,6,82964,Female,Days (TV),TV,Manga,7.31,32184,2377.0,1112,"Sports, School, Shounen"
Akihara,32869,7,82964,Female,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Movie,Manga,7.71,4793,1081.0,3200,"Sports, School, Shounen"
Akihara,32878,7,82964,Female,ēlDLIVE,TV,Manga,6.3,10304,6375.0,1995,"Action, Sci-Fi, Space, Police"
Akihara,32930,5,82964,Female,Fairy Tail OVA (2016),OVA,Manga,7.48,16964,1690.0,1841,"Comedy, Magic, Ecchi, Fantasy, Shounen"
Akihara,32983,8,82964,Female,Natsume Yuujinchou Go,TV,Manga,8.64,31558,63.0,1038,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
Akihara,33028,9,82964,Female,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,Game,7.77,59925,937.0,703,"Action, Mystery, Horror, Psychological, School"
Akihara,33095,9,82964,Female,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,TV,Manga,8.87,27311,24.0,1107,"Drama, Historical, Josei"
Akihara,33197,7,82964,Female,Lostorage Incited WIXOSS,TV,Card game,6.8,12680,4323.0,1889,"Game, Psychological"
Akihara,33253,8,82964,Female,Ajin 2nd Season,TV,Manga,7.91,72217,669.0,626,"Action, Mystery, Horror, Supernatural, Seinen"
Akihara,33338,8,82964,Female,One Piece: Heart of Gold,Special,Manga,7.66,14749,1204.0,2205,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
Akihara,33354,0,82964,Female,Cardcaptor Sakura: Clear Card-hen,TV,Manga,8.23,11205,284.0,1380,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
Akihara,33489,8,82964,Female,Little Witch Academia (TV),TV,Original,8.13,95645,402.0,300,"Adventure, Comedy, Fantasy, Magic, School"
Akihara,33929,7,82964,Female,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,Manga,7.58,21853,1397.0,1468,"Action, Comedy, School, Shounen, Super Power"
Akihara,33950,8,82964,Female,Black Clover: Jump Festa 2016 Special,Special,Manga,7.01,7926,3524.0,2870,"Action, Comedy, Magic, Fantasy, Shounen"
Akihara,34012,8,82964,Female,Isekai Shokudou,TV,Light novel,7.39,37836,2069.0,938,"Comedy, Fantasy, Mystery"
Akihara,34036,9,82964,Female,Detective Conan: Episode One - The Great Detective Turned Small,Special,Manga,8.47,4330,117.0,3629,"Adventure, Mystery, Comedy, Police, Shounen"
Akihara,34102,5,82964,Female,Sakurada Reset,TV,Light novel,7.39,17619,2086.0,1044,"Mystery, Super Power, Supernatural, School"
Akihara,34103,8,82964,Female,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Special,Game,7.86,40403,774.0,1216,"Action, Psychological, Horror, Mystery"
Akihara,34106,7,82964,Female,Kyoukai no Rinne (TV) 3rd Season,TV,Manga,7.09,3551,3233.0,3286,"Comedy, Supernatural, Romance, School, Shounen"
Akihara,34430,9,82964,Female,Detective Conan Movie 21: The Crimson Love Letter,Movie,Manga,7.89,3793,714.0,3781,"Action, Mystery, Historical, Police, Drama, Romance"
Akihara,34465,7,82964,Female,Ao no Exorcist: Kyoto Fujouou-hen OVA,OVA,Manga,7.29,9202,2448.0,1966,"Action, Demons, Supernatural, Fantasy, Shounen"
Akihara,34550,6,82964,Female,Warau Salesman New,TV,Manga,6.28,3771,6495.0,3440,"Comedy, Drama, Seinen"
Akihara,34561,9,82964,Female,Re:Creators,TV,Original,7.69,74531,1138.0,347,"Action, Sci-Fi, Fantasy"
Akihara,34565,5,82964,Female,Jikan no Shihaisha,TV,Manga,6.41,10389,5960.0,1636,"Supernatural, Shounen"
Akihara,34566,7,82964,Female,Boruto: Naruto Next Generations,TV,Manga,7.03,76594,3444.0,350,"Action, Adventure, Martial Arts, Shounen, Super Power"
Akihara,34607,0,82964,Female,Lostorage Conflated WIXOSS,TV,Card game,7.07,1279,3311.0,3235,"Game, Psychological"
Akihara,34866,0,82964,Female,Yu☆Gi☆Oh! VRAINS,TV,Manga,6.77,4336,4473.0,2896,"Action, Fantasy, Game, Sci-Fi, Shounen"
Akihara,34944,0,82964,Female,Bungou Stray Dogs: Dead Apple,Movie,Manga,7.91,549,672.0,2424,"Action, Comedy, Mystery, Supernatural"
Akihara,34966,5,82964,Female,Jigoku Shoujo: Yoi no Togi,TV,Original,6.6,8312,5212.0,2107,"Horror, Mystery, Psychological, Supernatural"
Akihara,35072,7,82964,Female,Boruto: Jump Festa 2016 Special,Special,Manga,6.5,2300,5596.0,4458,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen"
Akihara,35220,7,82964,Female,Youkai Apartment no Yuuga na Nichijou,TV,Novel,7.18,12130,2911.0,1830,"Slice of Life, Mystery, Supernatural"
Akihara,35262,7,82964,Female,Boku no Hero Academia 2nd Season: Hero Note,Special,Manga,7.38,21148,2102.0,1653,"Action, Comedy, Super Power"
Akihara,35459,7,82964,Female,Boku no Hero Academia: Training of the Dead,OVA,Manga,7.59,26610,1369.0,1383,"Action, Comedy, Super Power, School, Shounen"
Akihara,35466,7,82964,Female,ReLIFE: Kanketsu-hen,Special,Web manga,8.3,32127,241.0,1068,"Romance, School, Slice of Life"
Akihara,35889,5,82964,Female,Hakata Tonkotsu Ramens,TV,Novel,7.56,22487,1461.0,1189,Action
Akihara,36028,0,82964,Female,Golden Kamuy,TV,Manga,7.52,7672,1573.0,1428,"Action, Adventure, Historical, Seinen"
Akihara,36038,9,82964,Female,Net-juu no Susume,TV,Web manga,7.86,94500,785.0,413,"Game, Comedy, Romance"
Akihara,36043,7,82964,Female,Net-juu no Susume Special,Special,Web manga,7.53,27261,1531.0,1723,"Game, Comedy, Romance"
Akihara,36215,7,82964,Female,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,Special,Manga,8.05,3830,494.0,4090,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen"
Akihara,36456,0,82964,Female,Boku no Hero Academia 3rd Season,TV,Manga,8.75,46664,36.0,233,"Action, Comedy, School, Shounen, Super Power"
Akihara,36475,0,82964,Female,Sword Art Online Alternative: Gun Gale Online,TV,Light novel,7.3,21075,2443.0,551,"Action, Game, Military, Sci-Fi, Fantasy"
Akihara,36548,7,82964,Female,Kokkoku,TV,Manga,7.22,28333,2727.0,973,"Psychological, Supernatural, Drama, Mystery, Seinen"
Akihara,36616,6,82964,Female,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Special,Web manga,7.35,6196,2244.0,2350,"Action, Slice of Life, Comedy, Supernatural"
Akihara,36652,0,82964,Female,Piano no Mori (TV),TV,Manga,7.19,2656,2866.0,2181,"Adventure, Music, Comedy, Drama, School, Seinen"
Akihara,36923,6,82964,Female,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,Special,Manga,7.33,7367,2316.0,2222,"Action, Comedy, Magic, Shounen, Super Power"
Akihara,36934,0,82964,Female,Captain Tsubasa (2018),TV,Manga,7.73,4817,1055.0,2200,"Action, Sports, Shounen"
Akihara,37258,0,82964,Female,Omae wa Mada Gunma wo Shiranai,TV,Web manga,5.28,1189,8726.0,4107,"Comedy, School"
Akihara,21639,8,82964,Female,Yu☆Gi☆Oh! Arc-V,TV,Manga,7.22,9204,2753.0,2231,"Action, Game, Fantasy, Shounen"
Akihara,1221,6,82964,Female,Demashita! Powerpuff Girls Z,TV,Other,6.43,6029,5875.0,2874,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power"
Akihara,1070,5,82964,Female,Love Get Chu,TV,Visual novel,6.69,1302,4808.0,4430,"Comedy, Romance"
Akihara,5256,9,82964,Female,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",Special,Game,6.73,3780,4634.0,4056,"Adventure, Fantasy"
Akihara,5231,0,82964,Female,Inazuma Eleven,TV,Game,7.68,39317,1148.0,1181,"Sports, Super Power, Shounen"
Akihara,16405,4,82964,Female,"Boku no Imouto wa ""Osaka Okan""",TV,Original,5.87,6655,7632.0,3073,Comedy
Akihara,20449,7,82964,Female,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",OVA,Web manga,7.12,27851,3144.0,1466,"Comedy, School, Slice of Life"
Akihara,10015,8,82964,Female,Yu☆Gi☆Oh! Zexal,TV,Manga,6.5,14525,5626.0,2038,"Action, Fantasy, Game, Shounen"
Akihara,15489,10,82964,Female,Yu☆Gi☆Oh! Zexal Second,TV,Manga,7.01,7441,3549.0,2929,"Action, Fantasy, Game, Shounen"
Akihara,244,6,82964,Female,Agatha Christie no Meitantei Poirot to Marple,TV,Novel,6.94,1255,3761.0,4944,"Historical, Mystery"
Akihara,521,6,82964,Female,Mermaid Melody Pichi Pichi Pitch,TV,Manga,7.11,20599,3176.0,1754,"Adventure, Comedy, Magic, Romance, Shoujo"
Akihara,1110,6,82964,Female,Mermaid Melody Pichi Pichi Pitch Pure,TV,Manga,7.18,12402,2893.0,2417,"Adventure, Comedy, Magic, Romance, Shoujo"
Akihara,6275,10,82964,Female,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,Special,Game,6.84,3135,4162.0,4276,"Adventure, Fantasy, Kids"
Akihara,9539,9,82964,Female,Cardfight!! Vanguard,TV,Original,7.2,13016,2799.0,2077,"Action, Adventure, Demons, Game, Shounen"
Akihara,13145,7,82964,Female,Cardfight!! Vanguard: Asia Circuit-hen,TV,Original,7.02,7306,3488.0,3184,"Action, Game, Adventure, Demons, Shounen"
Akihara,15611,9,82964,Female,Cardfight!! Vanguard: Link Joker-hen,TV,Original,7.36,5467,2175.0,3427,"Action, Adventure, Demons, Game, Shounen"
Akihara,16574,6,82964,Female,Yu☆Gi☆Oh! Zexal Special,Special,Manga,6.23,802,6671.0,6171,"Action, Fantasy, Game, Shounen"
Akihara,16576,9,82964,Female,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,Special,Manga,6.24,713,6635.0,6299,"Action, Fantasy, Game, Shounen"
Akihara,17351,4,82964,Female,Mangirl!: Asobu Henshuu Girl,Special,Manga,6.03,2668,7284.0,4968,"Comedy, Slice of Life"
Akihara,19067,7,82964,Female,Future Card Buddyfight,TV,Card game,7.11,1422,3157.0,4927,Game
Akihara,21729,8,82964,Female,Cardfight!! Vanguard: Legion Mate-hen,TV,Original,7.04,3552,3401.0,4012,"Action, Adventure, Demons, Game, Shounen"
Akihara,23299,8,82964,Female,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,Special,Unknown,6.71,1772,4721.0,5353,"Action, Adventure, Comedy, Fantasy, Kids"
Akihara,23991,7,82964,Female,Cardfight!! Vanguard Movie: Neon Messiah,Movie,Unknown,7.09,1252,3226.0,5751,"Action, Adventure, Game, Demons, Shounen"
Akihara,25939,7,82964,Female,Mahou Shoujo Lyrical Nanoha ViVid,TV,Manga,6.82,5817,4243.0,2953,"Action, Adventure, Magic"
Akihara,27815,9,82964,Female,Cardfight!! Vanguard G,TV,Original,6.8,2927,4305.0,4169,"Action, Game, Shounen"
Akihara,30039,7,82964,Female,Future Card Buddyfight Hundred,TV,Card game,6.97,728,3670.0,6675,Game
Akihara,30825,7,82964,Female,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Special,Original,7.11,2843,3158.0,4869,"Horror, Mystery, Supernatural"
Akihara,32785,7,82964,Female,Future Card Buddyfight Triple D,TV,Card game,6.59,414,5248.0,7310,Game
Akihara,32802,9,82964,Female,Cardfight!! Vanguard G: Stride Gate-hen,TV,Original,6.98,1465,3630.0,5324,"Action, Game, Shounen"
Akihara,34077,7,82964,Female,Cardfight!! Vanguard G: Next,TV,Original,6.9,1044,3901.0,5326,"Action, Game, Shounen"
Akihara,34514,9,82964,Female,Pokemon Generations,ONA,Game,7.57,9207,1437.0,3025,"Action, Adventure, Fantasy, Game, Kids"
Akihara,34540,7,82964,Female,Pokemon: Kimi ni Kimeta!,Movie,Game,7.36,6331,2198.0,3444,"Action, Adventure, Comedy, Kids"
Akihara,36022,7,82964,Female,Cardfight!! Vanguard G: Z,TV,Original,6.76,561,4486.0,6572,"Action, Game, Shounen"
Tomoki-sama,21,9,1933206,Male,One Piece,TV,Manga,8.54,423868,91.0,35,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen"
Tomoki-sama,210,9,1933206,Male,Ranma ½,TV,Manga,7.85,59911,802.0,623,"Slice of Life, Comedy, Martial Arts, Fantasy"
Tomoki-sama,857,10,1933206,Male,Air Gear,TV,Manga,7.64,126326,1233.0,297,"Action, Comedy, Ecchi, Shounen, Sports"
Tomoki-sama,4224,10,1933206,Male,Toradora!,TV,Light novel,8.39,557898,174.0,13,"Slice of Life, Comedy, Romance, School"
Tomoki-sama,7674,9,1933206,Male,Bakuman.,TV,Manga,8.32,167429,216.0,172,"Comedy, Drama, Romance, Shounen"
Tomoki-sama,7817,7,1933206,Male,B-gata H-kei,TV,4-koma manga,7.1,142827,3193.0,285,"Comedy, Romance, Ecchi, School, Seinen"
Tomoki-sama,10030,9,1933206,Male,Bakuman. 2nd Season,TV,Manga,8.49,122090,108.0,374,"Comedy, Drama, Romance, Shounen"
Tomoki-sama,11759,9,1933206,Male,Accel World,TV,Light novel,7.53,236083,1545.0,103,"Action, Game, Sci-Fi, Romance, School"
Tomoki-sama,12365,10,1933206,Male,Bakuman. 3rd Season,TV,Manga,8.67,107767,50.0,426,"Comedy, Drama, Romance, Shounen"
Tomoki-sama,1,9,1933206,Male,Cowboy Bebop,TV,Original,8.81,365465,27.0,38,"Action, Adventure, Comedy, Drama, Sci-Fi, Space"
Tomoki-sama,19,0,1933206,Male,Monster,TV,Manga,8.69,118856,49.0,152,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller"
Tomoki-sama,20,0,1933206,Male,Naruto,TV,Manga,7.88,648605,745.0,10,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen"
Tomoki-sama,30,0,1933206,Male,Neon Genesis Evangelion,TV,Original,8.32,364012,223.0,48,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha"
Tomoki-sama,121,8,1933206,Male,Fullmetal Alchemist,TV,Manga,8.29,491403,247.0,21,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen"
Tomoki-sama,136,10,1933206,Male,Hunter x Hunter,TV,Manga,8.47,115140,118.0,310,"Action, Adventure, Shounen, Super Power"
Tomoki-sama,199,10,1933206,Male,Sen to Chihiro no Kamikakushi,Movie,Original,8.92,498602,19.0,39,"Adventure, Supernatural, Drama"
Tomoki-sama,205,8,1933206,Male,Samurai Champloo,TV,Original,8.5,298034,105.0,67,"Action, Adventure, Comedy, Historical, Samurai, Shounen"
Tomoki-sama,226,9,1933206,Male,Elfen Lied,TV,Manga,7.75,514656,982.0,16,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen"
Tomoki-sama,228,0,1933206,Male,Jigoku Shoujo,TV,Original,7.75,84656,992.0,334,"Mystery, Horror, Psychological, Supernatural"
Tomoki-sama,235,10,1933206,Male,Detective Conan,TV,Manga,8.25,77883,272.0,515,"Adventure, Mystery, Comedy, Police, Shounen"
Tomoki-sama,245,0,1933206,Male,Great Teacher Onizuka,TV,Manga,8.74,187442,37.0,146,"Comedy, Drama, School, Shounen, Slice of Life"
Tomoki-sama,355,0,1933206,Male,Shakugan no Shana,TV,Light novel,7.66,181957,1207.0,144,"Action, Drama, Fantasy, Romance, School, Supernatural"
Tomoki-sama,392,0,1933206,Male,Yuu☆Yuu☆Hakusho,TV,Manga,8.48,135610,114.0,246,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen"
Tomoki-sama,467,0,1933206,Male,Ghost in the Shell: Stand Alone Complex,TV,Manga,8.46,110294,124.0,273,"Action, Military, Sci-Fi, Police, Mecha, Seinen"
Tomoki-sama,849,0,1933206,Male,Suzumiya Haruhi no Yuuutsu,TV,Light novel,7.99,304612,573.0,68,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life"
Tomoki-sama,918,0,1933206,Male,Gintama,TV,Manga,9.01,141830,15.0,95,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
Tomoki-sama,1210,0,1933206,Male,NHK ni Youkoso!,TV,Novel,8.38,189128,178.0,132,"Comedy, Psychological, Drama, Romance"
Tomoki-sama,1482,0,1933206,Male,D.Gray-man,TV,Manga,8.16,171370,355.0,106,"Action, Adventure, Comedy, Super Power, Demons, Shounen"
