Mal ID,Username,Gender,Birthday,Location,Joined,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched
9664,tzabra,Male,,Bucharest,2007-08-07T00:00:00+00:00,56.7,7.81,4.0,66.0,5.0,5.0,3.0,83.0,6.0,3374.0
9665,drakkhunter,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9666,Q3W3,Male,1988-11-11T00:00:00+00:00,Lithuania,2007-08-07T00:00:00+00:00,148.7,6.98,35.0,598.0,8.0,62.0,184.0,887.0,0.0,8586.0
9667,Paladyn_Rage,Male,1988-02-25T00:00:00+00:00,Bydgoszcz Poland,2007-08-07T00:00:00+00:00,39.0,7.55,16.0,111.0,1.0,1.0,11.0,140.0,9.0,2505.0
9668,PilonxD,Male,1988-09-22T00:00:00+00:00,"Grecia,Aajuela,Costa Rica.",2007-08-07T00:00:00+00:00,37.5,7.48,2.0,74.0,0.0,0.0,1.0,77.0,0.0,2577.0
9669,G-Daddy,,,,2007-08-07T00:00:00+00:00,16.2,8.0,18.0,21.0,24.0,0.0,75.0,138.0,0.0,975.0
9670,ChocaPik,Female,1992-08-21T00:00:00+00:00,,2007-08-07T00:00:00+00:00,116.0,7.46,8.0,385.0,13.0,8.0,100.0,514.0,0.0,6765.0
9671,Nira,Female,,,2007-08-07T00:00:00+00:00,34.9,7.78,6.0,60.0,2.0,0.0,14.0,82.0,1.0,2210.0
9672,Nylogik,Male,,DC,2007-08-07T00:00:00+00:00,63.5,7.72,21.0,100.0,6.0,6.0,59.0,192.0,7.0,3801.0
9673,Avy15,Female,1982-12-12T00:00:00+00:00,"Los Angeles, California",2007-08-07T00:00:00+00:00,36.0,9.7,11.0,152.0,2.0,14.0,23.0,202.0,0.0,2063.0
9674,Ryukku,Male,1986-12-04T00:00:00+00:00,Tokyo,2007-08-07T00:00:00+00:00,48.9,7.28,3.0,80.0,0.0,20.0,17.0,120.0,4.0,2970.0
9675,Blue_Angel2214,Female,1992-02-19T00:00:00+00:00,South Carolina,2007-08-07T00:00:00+00:00,3.1,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,204.0
9676,FelixTheGamer,,,,2007-08-07T00:00:00+00:00,8.8,0.0,7.0,42.0,0.0,0.0,0.0,49.0,0.0,498.0
9677,etouakira37,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9678,IDragon13,,,,2007-08-07T00:00:00+00:00,20.8,0.0,6.0,24.0,14.0,0.0,3.0,47.0,0.0,1247.0
9679,VampireGirl,Female,1990-11-22T00:00:00+00:00,Israel,2007-08-07T00:00:00+00:00,75.2,7.31,13.0,351.0,19.0,17.0,97.0,497.0,0.0,4585.0
9680,bl4ckm4lice,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9681,1010rikku,,,,2007-08-07T00:00:00+00:00,0.1,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9682,l4love,Female,1991-05-07T00:00:00+00:00,,2007-08-07T00:00:00+00:00,0.4,9.5,0.0,1.0,0.0,0.0,1.0,2.0,0.0,26.0
9683,FireStarter_dv,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9684,HayashiTakeo,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9685,Yuki-na-no-da,Female,1991-04-24T00:00:00+00:00,,2007-08-07T00:00:00+00:00,32.5,7.1,7.0,58.0,20.0,22.0,13.0,120.0,24.0,1883.0
9686,mukufutaru,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9687,kiyoo,Male,1988-09-05T00:00:00+00:00,Jacare&iacute; / SP,2007-08-07T00:00:00+00:00,40.6,7.74,10.0,68.0,25.0,7.0,11.0,121.0,0.0,2443.0
9688,nic07,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9689,JamesxDaniel,Male,1991-08-20T00:00:00+00:00,"Dallas, Texas",2007-08-07T00:00:00+00:00,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0
9690,fat_bastard,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9691,notyourstoknow,,,,2007-08-07T00:00:00+00:00,32.6,7.82,8.0,75.0,38.0,14.0,16.0,151.0,0.0,1954.0
9692,PastelFeathers,Female,1992-03-12T00:00:00+00:00,"New Westminster, BC",2007-08-07T00:00:00+00:00,11.0,8.21,5.0,22.0,0.0,1.0,24.0,52.0,9.0,607.0
9693,Hiryuu_Hina,,,,2007-08-07T00:00:00+00:00,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9694,RottenStrawberry,Female,1989-03-14T00:00:00+00:00,,2007-08-07T00:00:00+00:00,38.6,6.96,9.0,133.0,7.0,11.0,41.0,201.0,6.0,2224.0
9695,christia_dia15,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,Narukura,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9697,jeimuzu,,,,2007-08-07T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9698,Platasium,Male,1991-10-26T00:00:00+00:00,"Lathrup Village, Michigan",2007-08-08T00:00:00+00:00,100.4,0.0,45.0,426.0,24.0,0.0,3.0,498.0,2.0,6021.0
9699,Saskianna,Female,1990-05-03T00:00:00+00:00,"Poland, Białystok",2007-08-08T00:00:00+00:00,105.6,7.24,3.0,322.0,18.0,16.0,216.0,575.0,1.0,6184.0
9700,Przemek3,Male,1988-01-04T00:00:00+00:00,,2007-08-08T00:00:00+00:00,2.5,9.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,150.0
9701,Vienuolis,Male,1992-09-10T00:00:00+00:00,Anykščiai Lithuania,2007-08-08T00:00:00+00:00,62.3,8.39,14.0,178.0,6.0,10.0,14.0,222.0,16.0,3738.0
9702,Raconmario,Male,1989-05-18T00:00:00+00:00,,2007-08-08T00:00:00+00:00,33.0,8.46,40.0,56.0,0.0,3.0,7.0,106.0,11.0,1953.0
9703,dbk,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9704,lksadfa,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9705,mim,Male,1986-10-15T00:00:00+00:00,,2007-08-08T00:00:00+00:00,111.9,7.05,4.0,206.0,20.0,23.0,52.0,305.0,43.0,6385.0
9706,hoboxphil,,,,2007-08-08T00:00:00+00:00,11.4,10.0,7.0,38.0,0.0,2.0,0.0,47.0,0.0,658.0
9707,trizkut,,,,2007-08-08T00:00:00+00:00,90.8,6.75,4.0,153.0,0.0,17.0,1.0,175.0,1.0,5477.0
9708,Shido,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709,hantupadi,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9710,anapaula,,,,2007-08-08T00:00:00+00:00,0.3,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0
9711,bonbonah,Female,1985-01-24T00:00:00+00:00,Mecca,2007-08-08T00:00:00+00:00,53.8,7.86,4.0,92.0,1.0,3.0,2.0,102.0,38.0,3158.0
9712,kanarenee,,,,2007-08-08T00:00:00+00:00,20.8,7.13,11.0,28.0,0.0,0.0,0.0,39.0,16.0,1189.0
9713,Kheez,Male,1983-12-05T00:00:00+00:00,,2007-08-08T00:00:00+00:00,40.5,8.17,7.0,115.0,14.0,0.0,1.0,137.0,1.0,2377.0
9714,Seditary,,,,2007-08-08T00:00:00+00:00,160.7,7.6,39.0,463.0,22.0,25.0,20.0,569.0,49.0,9604.0
9715,Shion_Sonozaki,,,,2007-08-08T00:00:00+00:00,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9716,myuchan,Female,1991-06-29T00:00:00+00:00,Brazil,2007-08-08T00:00:00+00:00,27.3,8.44,5.0,96.0,4.0,0.0,0.0,105.0,6.0,1675.0
9717,makeshift,,,,2007-08-08T00:00:00+00:00,1.6,7.56,0.0,8.0,3.0,0.0,19.0,30.0,0.0,98.0
9718,lyrawafa,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,Lordy,Male,,,2007-08-08T00:00:00+00:00,5.2,8.5,2.0,0.0,0.0,0.0,0.0,2.0,3.0,313.0
9720,dawin45,,,,2007-08-08T00:00:00+00:00,5.7,9.32,1.0,18.0,0.0,0.0,0.0,19.0,0.0,294.0
9721,Loveless20,Female,1986-11-26T00:00:00+00:00,"Ontario, Canada",2007-08-08T00:00:00+00:00,0.6,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.0
9722,gamefan2006,,,,2007-08-08T00:00:00+00:00,6.1,7.35,2.0,14.0,0.0,5.0,0.0,21.0,7.0,364.0
9723,FranTomiko,Female,1987-04-30T00:00:00+00:00,,2007-08-08T00:00:00+00:00,16.3,7.86,7.0,46.0,6.0,11.0,2.0,72.0,0.0,939.0
9724,BoonDockSaint,Male,1989-09-14T00:00:00+00:00,"Toronto, Ontario",2007-08-08T00:00:00+00:00,45.8,8.4,59.0,75.0,2.0,0.0,65.0,201.0,0.0,2702.0
9725,Ronoh,,,,2007-08-08T00:00:00+00:00,15.6,8.07,9.0,36.0,1.0,0.0,3.0,49.0,13.0,912.0
9726,Foodasorstoms,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9727,guyanaman,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9728,inuyasha,Female,1987-01-19T00:00:00+00:00,Netherlands,2007-08-08T00:00:00+00:00,8.2,9.14,2.0,5.0,0.0,0.0,0.0,7.0,0.0,501.0
9729,100_abrigo,Male,1987-03-22T00:00:00+00:00,"Aveiro,Portugal",2007-08-08T00:00:00+00:00,18.3,9.4,6.0,4.0,1.0,0.0,0.0,11.0,4.0,1105.0
9730,Kyou__,Female,1993-10-05T00:00:00+00:00,sharing ideas with Lulu-kun,2007-08-08T00:00:00+00:00,33.9,8.9,9.0,52.0,1.0,21.0,19.0,102.0,2.0,2039.0
9732,Lup,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9733,bmxgamer,Male,1986-06-06T00:00:00+00:00,UK,2007-08-08T00:00:00+00:00,44.6,7.28,0.0,113.0,10.0,6.0,4.0,133.0,0.0,2770.0
9734,kaszak696,Male,1990-08-13T00:00:00+00:00,Poland,2007-08-08T00:00:00+00:00,59.0,8.5,5.0,223.0,6.0,32.0,11.0,277.0,0.0,3359.0
9735,sibila,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9736,seelochun,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9737,Jugge,Male,1988-06-22T00:00:00+00:00,Sundsvall,2007-08-08T00:00:00+00:00,100.2,7.69,15.0,188.0,2.0,5.0,2.0,212.0,39.0,5940.0
9738,ichigorukia15,,,,2007-08-08T00:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9739,Jhopz,,,,2007-08-08T00:00:00+00:00,1.0,8.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,64.0
9740,IcySouls,,1988-10-31T00:00:00+00:00,"Alameda, California",2007-08-08T00:00:00+00:00,25.3,8.04,2.0,46.0,0.0,0.0,0.0,48.0,0.0,1525.0
9741,Technam,,,,2007-08-08T00:00:00+00:00,0.7,8.75,4.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0
9742,khadzad,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9743,bloodysakura,Female,1993-04-22T00:00:00+00:00,funky town,2007-08-08T00:00:00+00:00,2.6,9.67,2.0,1.0,0.0,0.0,0.0,3.0,0.0,158.0
9744,BringerOfDespair,Male,,I think it's a graveyard. Hey is this a graveyard,2007-08-08T00:00:00+00:00,0.5,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,32.0
9745,chrome___,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9746,Neoki275,,,,2007-08-08T00:00:00+00:00,19.4,7.38,5.0,10.0,0.0,1.0,0.0,16.0,13.0,1159.0
9747,wardengnaw,Male,1993-05-12T00:00:00+00:00,"San Luis Obispo, California",2007-08-08T00:00:00+00:00,108.6,8.07,8.0,207.0,10.0,0.0,14.0,239.0,12.0,6360.0
9748,Defcont4,,,,2007-08-08T00:00:00+00:00,11.7,8.65,8.0,16.0,0.0,0.0,0.0,24.0,0.0,700.0
9749,chuurawr,Female,1989-01-29T00:00:00+00:00,Kenowhere..... like no where else.,2007-08-08T00:00:00+00:00,6.8,7.79,0.0,12.0,2.0,1.0,0.0,15.0,11.0,359.0
9750,LucidDream,Male,,,2007-08-08T00:00:00+00:00,57.5,7.13,28.0,209.0,4.0,19.0,35.0,295.0,0.0,3472.0
9751,evacatsoup,,,,2007-08-08T00:00:00+00:00,13.7,9.3,2.0,31.0,0.0,0.0,4.0,37.0,9.0,791.0
9752,glarelink,,,,2007-08-08T00:00:00+00:00,21.5,8.17,1.0,4.0,0.0,1.0,0.0,6.0,5.0,73147.0
9753,kulemkaka,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9754,kyon_elric,Male,1990-11-23T00:00:00+00:00,,2007-08-08T00:00:00+00:00,16.1,8.67,6.0,25.0,3.0,0.0,164.0,198.0,19.0,943.0
9755,HowaitoKumaSan,Male,1984-12-25T00:00:00+00:00,"Daly City, CA",2007-08-08T00:00:00+00:00,45.6,7.75,0.0,12.0,1.0,1.0,0.0,14.0,20.0,2686.0
9756,DeaDMidnight,,,,2007-08-08T00:00:00+00:00,3.3,8.6,1.0,3.0,1.0,0.0,2.0,7.0,4.0,203.0
9757,ItaDrakere,,,,2007-08-08T00:00:00+00:00,12.3,8.96,0.0,39.0,0.0,1.0,1.0,41.0,0.0,711.0
9758,picha_girl,,,,2007-08-08T00:00:00+00:00,4.6,7.57,2.0,6.0,2.0,0.0,0.0,10.0,0.0,276.0
9759,acire89,Female,,,2007-08-08T00:00:00+00:00,14.4,8.0,0.0,53.0,0.0,2.0,5.0,60.0,2.0,873.0
9760,GENEius,Male,1983-03-17T00:00:00+00:00,GA,2007-08-08T00:00:00+00:00,228.1,6.99,250.0,515.0,18.0,8.0,184.0,975.0,14.0,13786.0
9761,bitey,,,,2007-08-08T00:00:00+00:00,15.6,7.8,10.0,8.0,0.0,2.0,0.0,20.0,34.0,932.0
9762,Azarael,Male,,Brazil,2007-08-08T00:00:00+00:00,46.4,7.23,2.0,129.0,5.0,40.0,175.0,351.0,0.0,2830.0
9763,stattaldo,Male,1980-10-21T00:00:00+00:00,"Rotterdam, Netherlands",2007-08-08T00:00:00+00:00,1.2,8.67,0.0,3.0,0.0,0.0,66.0,69.0,0.0,73.0
9764,Ixillius,Male,1989-11-09T00:00:00+00:00,,2007-08-08T00:00:00+00:00,28.6,7.44,1.0,52.0,0.0,2.0,0.0,55.0,7.0,1726.0
9765,vashstempede,,,,2007-08-08T00:00:00+00:00,9.7,10.0,0.0,5.0,0.0,0.0,0.0,5.0,13.0,584.0
9766,aurevoirpeyton,Non-Binary,2005-02-19T00:00:00+00:00,,2007-08-08T00:00:00+00:00,27.6,7.98,22.0,101.0,5.0,0.0,7.0,135.0,0.0,1523.0
9767,otakumuch,Female,1994-11-11T00:00:00+00:00,California,2007-08-08T00:00:00+00:00,20.5,8.82,7.0,47.0,6.0,11.0,9.0,80.0,0.0,1188.0
9768,stellarsundown,,,,2007-08-08T00:00:00+00:00,8.7,7.75,2.0,22.0,0.0,0.0,0.0,24.0,0.0,509.0
9769,PLAT,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9770,Soy_Sauce,,1986-07-08T00:00:00+00:00,Illinois,2007-08-08T00:00:00+00:00,69.5,7.72,22.0,265.0,37.0,2.0,146.0,472.0,35.0,4279.0
9771,holyxwolf,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9772,d7ishi,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9773,Lidder,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9774,AnimuFan,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9775,qws,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9776,Llarc,Male,1983-09-01T00:00:00+00:00,,2007-08-08T00:00:00+00:00,346.3,6.69,496.0,1520.0,78.0,2.0,47.0,2143.0,97.0,21847.0
9777,animefreak2254,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9778,luna-xiii,Female,,,2007-08-08T00:00:00+00:00,80.1,6.66,2.0,212.0,3.0,105.0,30.0,352.0,0.0,4811.0
9779,Riltz,,,,2007-08-08T00:00:00+00:00,25.3,0.0,1.0,67.0,0.0,0.0,0.0,68.0,0.0,1490.0
9780,Ibesaru,Male,1991-03-04T00:00:00+00:00,,2007-08-08T00:00:00+00:00,9.1,7.27,4.0,7.0,2.0,2.0,4.0,19.0,27.0,535.0
9781,Ceredonia,Female,1984-03-03T00:00:00+00:00,Colorado,2007-08-08T00:00:00+00:00,81.5,6.75,0.0,320.0,0.0,87.0,1.0,408.0,10.0,4578.0
9782,nomo8,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9783,gurstt,,,,2007-08-08T00:00:00+00:00,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9784,Caramel__,Female,1987-03-23T00:00:00+00:00,"Sacramento, California",2007-08-08T00:00:00+00:00,35.4,7.71,2.0,73.0,0.0,13.0,0.0,88.0,8.0,2070.0
9785,chillincool,,,,2007-08-08T00:00:00+00:00,85.3,8.22,4.0,100.0,11.0,0.0,9.0,124.0,4.0,5110.0
9786,Frofro,Female,1990-06-05T00:00:00+00:00,"Warwick, Rhode Island",2007-08-08T00:00:00+00:00,37.7,6.69,5.0,68.0,17.0,160.0,6.0,256.0,66.0,2055.0
9787,Kaorukia,Female,,,2007-08-08T00:00:00+00:00,112.3,7.78,18.0,249.0,4.0,4.0,1.0,276.0,96.0,6544.0
9788,Konjou,,,,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9789,haruhi214,Female,1990-02-14T00:00:00+00:00,Canada,2007-08-08T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9790,Dubi,Male,,,2007-08-09T00:00:00+00:00,44.2,7.02,1.0,48.0,0.0,1.0,0.0,50.0,60.0,2637.0
9791,kimeugenemylove,,1988-07-29T00:00:00+00:00,"Dallas, TX",2007-08-09T00:00:00+00:00,98.3,8.1,17.0,312.0,57.0,94.0,3.0,483.0,0.0,5817.0
9792,flowergirl01,,,,2007-08-09T00:00:00+00:00,3.4,8.0,0.0,9.0,1.0,0.0,0.0,10.0,0.0,204.0
9793,Claidissa,,,,2007-08-09T00:00:00+00:00,14.9,7.77,7.0,19.0,10.0,6.0,10.0,52.0,0.0,962.0
9794,train044,,,,2007-08-09T00:00:00+00:00,31.8,9.33,13.0,102.0,28.0,21.0,55.0,219.0,4.0,1945.0
9795,Sythun,Male,1992-06-23T00:00:00+00:00,,2007-08-09T00:00:00+00:00,25.1,9.08,6.0,15.0,0.0,4.0,0.0,25.0,17.0,1527.0
9796,black-harmonia,,,Somewhere over the rainbow,2007-08-09T00:00:00+00:00,22.0,8.0,7.0,27.0,7.0,5.0,1.0,47.0,0.0,1335.0
9797,serados,Male,1990-12-17T00:00:00+00:00,,2007-08-09T00:00:00+00:00,29.0,7.73,13.0,121.0,23.0,6.0,16.0,179.0,3.0,1725.0
9798,myopii,Female,,Texas,2007-08-09T00:00:00+00:00,29.5,7.79,6.0,84.0,17.0,1.0,15.0,123.0,29.0,1648.0
9799,Rafia,Female,1995-05-08T00:00:00+00:00,"Dhaka, Bangladesh",2007-08-09T00:00:00+00:00,79.8,8.41,26.0,101.0,2.0,4.0,21.0,154.0,29.0,4756.0
9800,dex_forget,,,,2007-08-09T00:00:00+00:00,8.2,6.64,10.0,152.0,0.0,1.0,10.0,173.0,0.0,481.0
9801,milfeullle143,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9802,NejiToushiro,,,,2007-08-09T00:00:00+00:00,1.6,8.2,2.0,3.0,0.0,0.0,0.0,5.0,0.0,93.0
9803,blue_rain352,Female,1992-11-10T00:00:00+00:00,Philippines,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,Dark-Demon,Male,1992-05-14T00:00:00+00:00,In teh closet xD,2007-08-09T00:00:00+00:00,0.4,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0
9805,RoninTenkai,Male,,"Melbourne, Victoria",2007-08-09T00:00:00+00:00,24.2,8.09,6.0,41.0,14.0,1.0,6.0,68.0,33.0,1311.0
9806,jevosiany15,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9807,sakR9,Female,1989-02-21T00:00:00+00:00,Wien,2007-08-09T00:00:00+00:00,65.1,6.98,20.0,232.0,61.0,54.0,67.0,434.0,12.0,3935.0
9808,DoXy,Male,1989-06-16T00:00:00+00:00,"Örebro, Sweden",2007-08-09T00:00:00+00:00,155.3,7.71,197.0,185.0,10.0,1.0,87.0,480.0,9.0,9312.0
9809,Kaoru-DC,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9810,aranelcharis,Female,,Japan,2007-08-09T00:00:00+00:00,122.9,7.61,2.0,397.0,13.0,77.0,98.0,587.0,4.0,7318.0
9811,kakebuke,Female,,France,2007-08-09T00:00:00+00:00,65.3,6.79,3.0,267.0,7.0,125.0,42.0,444.0,5.0,3959.0
9812,Mingfang47,Male,,"Manila, Philippines",2007-08-09T00:00:00+00:00,74.7,7.37,45.0,514.0,42.0,161.0,202.0,964.0,3.0,4749.0
9813,hashan,Male,1987-11-17T00:00:00+00:00,Gliwice,2007-08-09T00:00:00+00:00,10.9,9.27,0.0,33.0,0.0,0.0,1.0,34.0,20.0,642.0
9814,gazapizm,,,,2007-08-09T00:00:00+00:00,2.3,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,137.0
9815,remukozero,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9816,starmoon32,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9817,monopal,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9818,kajo,Male,1988-06-29T00:00:00+00:00,Hungary,2007-08-09T00:00:00+00:00,223.8,7.76,9.0,819.0,43.0,89.0,11.0,971.0,2.0,13488.0
9819,FabriAyanami,Non-Binary,,"Catania, Sicily, Italy",2007-08-09T00:00:00+00:00,178.0,6.45,4.0,855.0,13.0,176.0,206.0,1254.0,55.0,11700.0
9820,abusalem,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9821,Nepalese87,Male,1987-04-11T00:00:00+00:00,Westerwald/Germany/Rheinland Pfalz,2007-08-09T00:00:00+00:00,75.9,7.69,1.0,109.0,0.0,0.0,3.0,113.0,0.0,4518.0
9822,Thami_Akizuki,Female,1989-01-16T00:00:00+00:00,Penha-SC - Brazil,2007-08-09T00:00:00+00:00,49.4,0.0,6.0,108.0,27.0,3.0,17.0,161.0,0.0,2915.0
9823,zipik0,Female,1992-01-13T00:00:00+00:00,,2007-08-09T00:00:00+00:00,99.3,8.81,8.0,265.0,0.0,2.0,1.0,276.0,4.0,5916.0
9824,ayachan,,,,2007-08-09T00:00:00+00:00,10.8,9.5,4.0,4.0,0.0,0.0,0.0,8.0,6.0,662.0
9825,googalimoogali,,,,2007-08-09T00:00:00+00:00,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9826,salty,Male,1986-03-27T00:00:00+00:00,,2007-08-09T00:00:00+00:00,17.8,0.0,10.0,45.0,0.0,0.0,3.0,58.0,0.0,1039.0
9827,Fenciak,,,,2007-08-09T00:00:00+00:00,3.9,8.1,1.0,5.0,2.0,2.0,1.0,11.0,0.0,234.0
9828,Sasuke_DC,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9829,Yam-sama,,,,2007-08-09T00:00:00+00:00,7.9,10.0,2.0,17.0,0.0,0.0,1.0,20.0,0.0,454.0
9830,Sego,Male,1990-07-28T00:00:00+00:00,"Tierp, Sweden",2007-08-09T00:00:00+00:00,99.5,6.1,25.0,253.0,14.0,30.0,38.0,360.0,2.0,5886.0
9831,traditz,,,,2007-08-09T00:00:00+00:00,19.9,7.5,2.0,14.0,2.0,1.0,2.0,21.0,4.0,1186.0
9832,7_Deadly_Sins,,,,2007-08-09T00:00:00+00:00,18.7,7.4,6.0,42.0,0.0,1.0,45.0,94.0,0.0,1101.0
9833,foloo,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9834,Shadow195,,,,2007-08-09T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9835,blu_bird_7,,,,2007-08-09T00:00:00+00:00,35.7,0.0,3.0,104.0,8.0,9.0,7.0,131.0,0.0,2085.0
9836,kitty-eared-girl,,,,2007-08-09T00:00:00+00:00,0.1,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
9837,kacella,Female,1990-12-27T00:00:00+00:00,"Conway, SC (I'm at college ;~;)",2007-08-09T00:00:00+00:00,1.6,10.0,0.0,4.0,0.0,0.0,7.0,11.0,0.0,97.0
9838,BlingBlock,Female,1992-03-12T00:00:00+00:00,"Las Vegas, NV",2007-08-09T00:00:00+00:00,0.8,10.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0
